country,iso2c,iso3c,year,status,lastupdated,life_expectancy,access_to_electricity,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Antigua and Barbuda,AG,ATG,2008,,2025-07-01,76.075,100,2.78246815901196,20464.786306605,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,1997,,2025-07-01,74.045,96.9817733764648,2.71628221187001,14588.3079841576,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2005,,2025-07-01,75.364,92.2,2.1605054577885,17301.2134317518,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2004,,2025-07-01,75.329,97.9,2.10749628425158,16433.4130541483,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,1996,,2025-07-01,73.839,96.8144836425781,2.62023789001896,14117.8679127333,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,1995,,2025-07-01,73.576,96.643798828125,2.69691592485592,13519.5287711166,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2001,,2025-07-01,75.108,97.7,1.73921045366707,15003.4389169034,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2002,,2025-07-01,75.237,100,1.94334821892201,14968.0703013883,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2003,,2025-07-01,75.313,97.9,2.09670792460582,15703.9347145491,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2006,,2025-07-01,75.506,100,2.42915984318396,19259.6486517907,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2015,,2025-07-01,76.892,100,3.25246899081748,16077.6340769406,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2000,,2025-07-01,74.819,97.7,1.80745407945323,15961.0918359058,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2012,,2025-07-01,77.1,100,2.59110703644281,15989.3900199779,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2014,,2025-07-01,76.912,100,3.14876358925252,15967.284996712,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,1999,,2025-07-01,74.456,97.303352355957,2.71767165313713,15282.9733985907,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2010,,2025-07-01,76.701,98.7,3.26418190342241,16135.397384487,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2011,,2025-07-01,77.023,94.6,2.45795301857944,15633.9091131821,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2009,,2025-07-01,76.386,98.5,3.16253430434938,17746.700856041,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Antigua and Barbuda,AG,ATG,2013,,2025-07-01,77.05,100,2.94444949127907,15748.1952024226,Latin America & Caribbean,Saint John's,-61.8456,17.1175,High income,IBRD
Arab World,1A,ARB,1999,,2025-07-01,66.5499343902956,78.1564043364063,3.46453345433163,4734.74738020828,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2000,,2025-07-01,66.8906998949344,80.4586672566828,3.5066693458292,4915.07098418265,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2001,,2025-07-01,67.2406170439926,81.3547942659304,3.6282264627197,4897.85868212299,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2013,,2025-07-01,70.1921058451273,88.9616299190749,4.74915587831192,6200.05917460349,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2009,,2025-07-01,69.7069035410593,84.1597287073639,4.37136973332286,5793.59521671987,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2011,,2025-07-01,69.3633376859826,87.1726942320297,4.55986749973683,6038.37051066657,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2012,,2025-07-01,69.842316602094,86.8478669651407,4.77097399813196,6196.73883024471,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,1998,,2025-07-01,66.1935792889826,77.5412552853078,3.49107195305363,4718.46856157782,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,1996,,2025-07-01,65.5268890989846,NA,3.45332059644329,4482.41718381566,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2008,,2025-07-01,69.2581327561764,83.2755641606337,4.32741395266453,5900.67914827487,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,1997,,2025-07-01,65.8529924943129,76.6117766148893,3.53172635054452,4614.32613100497,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2010,,2025-07-01,69.8073221012027,86.921502593511,4.54220501792065,5953.89088311612,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2006,,2025-07-01,68.4912652387812,85.2843937164942,4.07420334366862,5621.03289229308,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2014,,2025-07-01,70.5350666310281,88.4067767085653,4.80031301506869,6213.19485330044,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2004,,2025-07-01,67.7331029040443,82.2795249538868,3.79973743556739,5255.59538824308,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2015,,2025-07-01,70.6580123695192,88.6616431398725,4.79605263282692,6262.04168490023,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,1995,,2025-07-01,65.2025060952802,NA,3.44809860646507,4381.98527912021,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2007,,2025-07-01,68.8792264386993,83.6267638046023,4.13314001094876,5733.49995086153,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2005,,2025-07-01,68.0405024136348,83.07676744851,3.97372625003149,5418.23751648854,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2002,,2025-07-01,67.5806302791343,81.323622346782,3.66257090307765,4840.41100234932,Aggregates,,,,Aggregates,Aggregates
Arab World,1A,ARB,2003,,2025-07-01,67.6503349498777,82.3422219013586,3.68357775564047,4931.73909920056,Aggregates,,,,Aggregates,Aggregates
Argentina,AR,ARG,2005,,2025-07-01,75.231,96.7,3.91872470742059,11099.7509190602,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1999,,2025-07-01,73.683,95.1331558227539,3.80323167353369,10838.3199346387,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2001,,2025-07-01,74.154,95.5,3.49096906098567,10051.9448463043,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2004,,2025-07-01,74.871,96.5,3.85751040887454,10302.4465316428,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2002,,2025-07-01,74.312,96.1,3.2620858169305,8861.56199282278,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2006,,2025-07-01,75.279,97,4.10421553720694,11870.2791559298,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2003,,2025-07-01,74.307,96.3,3.51976128011969,9545.53194119994,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1998,,2025-07-01,73.412,94.8150024414063,3.79425483726053,11348.2022124673,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2012,,2025-07-01,75.802,99.1,4.47955623063869,13754.4254235596,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2007,,2025-07-01,74.783,97.2,4.32708912512489,12811.9021206578,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1997,,2025-07-01,73.407,94.4920120239258,3.64212643831161,11056.6881331002,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2015,,2025-07-01,76.6,99.7,4.51393025813273,13679.6264980954,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2011,,2025-07-01,76.1,99,4.43018394628793,14040.6189124444,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2000,,2025-07-01,73.91,95.7,3.67500561079405,10631.6503639029,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2014,,2025-07-01,76.268,100,4.41804077536038,13456.1319159151,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1996,,2025-07-01,73.056,94.1649398803711,3.56398428069905,10352.1400002191,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2010,,2025-07-01,75.68,98.8,4.29667743910718,13387.155374845801,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2008,,2025-07-01,75.428,97.5,4.4357867480596,13197.3570267029,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,1995,,2025-07-01,72.864,93.8344650268555,3.31532174774922,9934.10776139515,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2009,,2025-07-01,75.577,97.8,4.03659973529201,12285.3784651865,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Argentina,AR,ARG,2013,,2025-07-01,75.829,99.3,4.53801219304993,13946.0950832252,Latin America & Caribbean,Buenos Aires,-58.4173,-34.6118,Upper middle income,IBRD
Armenia,AM,ARM,2011,,2025-07-01,73.8170731707317,99.5,1.61950526767727,2943.83687119315,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1996,,2025-07-01,69.0061219512195,NA,0.791189284891887,995.728275319872,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1997,,2025-07-01,69.3938292682927,NA,1.02837424517657,1039.0798243009,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2010,,2025-07-01,73.1731707317073,99.8,1.41184971098266,2796.08143428043,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2008,,2025-07-01,73.0731707317073,99.2,1.82961355317288,3141.33193500774,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2012,,2025-07-01,74.119512195122,99.5,1.87467345656559,3159.75860786889,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2013,,2025-07-01,74.6219512195122,99.4,1.81747187293183,3266.29882999873,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2007,,2025-07-01,72.8731707317073,99.2,1.65862135547403,2919.3734936373,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2001,,2025-07-01,72.9756097560976,100,1.13123482159537,1351.12072694555,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2009,,2025-07-01,73.0731707317073,99.3,1.46829745596869,2716.97436280471,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2002,,2025-07-01,72.8268292682927,98,0.969216826051628,1535.20452885187,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1995,,2025-07-01,68.628487804878,NA,1.07063137682796,932.357829471807,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2004,,2025-07-01,73.0268292682927,99.1,1.18771525166672,1955.22262459229,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2005,,2025-07-01,73.0756097560976,99.8,1.41828756674294,2240.09273209788,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2006,,2025-07-01,72.8243902439025,99.1,1.42160468165393,2551.43546358452,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1999,,2025-07-01,70.1989512195122,NA,0.980082000804474,1180.45341995952,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2014,,2025-07-01,74.8731707317073,99.7,1.91130798327693,3393.09252326884,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2003,,2025-07-01,72.8268292682927,99.1,1.09055773762765,1759.64684829386,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2000,,2025-07-01,72.8804878048781,98.9,1.10819285337307,1229.21510436102,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,2015,,2025-07-01,74.8707317073171,100,1.86933368834454,3512.39350276709,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Armenia,AM,ARM,1998,,2025-07-01,69.7993414634146,NA,1.08234600350767,1128.09888845227,Europe & Central Asia,Yerevan,44.509,40.1596,Upper middle income,IBRD
Aruba,AW,ABW,2007,,2025-07-01,73.642,100,4.5681477783325,31759.8232024833,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2000,,2025-07-01,72.939,91.7,2.9650726365523,30199.6612772816,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2002,,2025-07-01,73.135,100,3.2213219801464,30662.3217145204,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2004,,2025-07-01,73.223,100,3.66730433685804,32192.7919471291,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2006,,2025-07-01,73.498,100,4.26236104823701,31038.8898666583,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,1999,,2025-07-01,72.857,100,3.96502303170903,28351.3719022982,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2008,,2025-07-01,73.783,100,4.49874649464411,32097.0402243555,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2001,,2025-07-01,73.044,100,2.96919257647175,31169.7969138989,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2003,,2025-07-01,73.236,100,3.67129112619191,30651.9457560917,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2015,,2025-07-01,75.405,100,4.28150427223695,27458.2253310273,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,1997,,2025-07-01,72.904,100,3.97098527247657,28526.0975674511,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2005,,2025-07-01,73.415,100,3.94120960721053,31249.2780373413,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,1998,,2025-07-01,72.94,100,3.9671682626539,28387.1299566371,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,1995,,2025-07-01,72.832,100,3.93709667314078,28479.6452657341,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,1996,,2025-07-01,72.856,100,2.48852699919298,27701.0504117279,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2012,,2025-07-01,74.841,100,3.60099894342522,27341.2274279996,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2014,,2025-07-01,75.261,100,4.12613405488404,27914.8433440348,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2009,,2025-07-01,73.974,100,4.84921853470336,28157.1489891095,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2010,,2025-07-01,74.297,93.4,4.73497122881439,27324.5554259804,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2011,,2025-07-01,74.578,100,2.82870817128208,28037.8697927378,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Aruba,AW,ABW,2013,,2025-07-01,75.072,100,3.90158504849775,28668.7204196265,Latin America & Caribbean,Oranjestad,-70.0167,12.5167,High income,Not classified
Australia,AU,AUS,1999,,2025-07-01,78.9317073170732,100,18.5045617050664,44636.9418129494,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2012,,2025-07-01,82.0463414634146,100,18.1810955786986,55257.5739287362,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2000,,2025-07-01,79.2341463414634,100,18.5965306696659,45859.5162097045,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2013,,2025-07-01,82.1487804878049,100,17.539347865104,55728.0174035719,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2014,,2025-07-01,82.3,100,16.879485438679,56327.8533063277,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1997,,2025-07-01,78.4804878048781,100,17.4982496099856,41464.4982180697,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1998,,2025-07-01,78.6317073170732,100,18.3854443435537,42967.6616681962,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2011,,2025-07-01,81.8951219512195,100,18.4784761198108,54111.357240336,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2006,,2025-07-01,81.0414634146342,100,19.0774020161199,51553.9685966991,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1996,,2025-07-01,78.0780487804878,100,17.1563949212629,40337.1060519133,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2015,,2025-07-01,82.4,100,16.8182097787642,56739.0265346593,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2009,,2025-07-01,81.5439024390244,100,18.9132381935116,53237.0077642312,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2010,,2025-07-01,81.6951219512195,100,18.8488476857263,53578.8125049759,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,1995,,2025-07-01,77.8292682926829,100,16.8116791879003,39310.7982327944,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2001,,2025-07-01,79.6341463414634,100,18.6985053620287,46191.3142366289,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2004,,2025-07-01,80.490243902439,100,19.1615575634878,49902.0187022536,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2007,,2025-07-01,81.2926829268293,100,19.2372081651952,52531.7611201084,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2005,,2025-07-01,80.8414634146341,100,19.0359651886093,50853.1976727529,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2002,,2025-07-01,79.9365853658537,100,18.9082805468625,47486.2783216389,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2008,,2025-07-01,81.3951219512195,100,19.025898340921,53336.1012157008,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Australia,AU,AUS,2003,,2025-07-01,80.2390243902439,100,18.6663916262359,48394.1269478095,East Asia & Pacific,Canberra,149.129,-35.282,High income,Not classified
Austria,AT,AUT,2003,,2025-07-01,78.6317073170732,100,9.62461873984399,39569.2885567329,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2013,,2025-07-01,81.1365853658537,100,8.20921615934672,43851.3675497404,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
Austria,AT,AUT,2015,,2025-07-01,81.190243902439,100,7.79491452843608,43915.228020857,Europe & Central Asia,Vienna,16.3798,48.2201,High income,Not classified
